menu_code,restaurant_code,name,price,description
MEN1941,RES0098,플레인요거트스무디 (500ml),5500.0,구름처럼 달콤하고 시원한 플레인스무디
MEN1942,RES0098,"디카페인 콜드브루 (Ice only, 500ml)",5500.0,신선한 원두를 사용한 콜드브루
MEN1943,RES0098,딸기요거트스무디 (500ml),5500.0,달콤한 딸기와 요거트가 만났다 딸기스무디
MEN1944,RES0098,블루베리요거트스무디 (500ml),5500.0,향긋한블루베리와 요거트가 만났다 블루베리스무디
MEN1945,RES0098,망고요거트스무디 (500ml),5500.0,열대과일 망고와 요거트가 만났다 망고스무디
MEN1946,RES0098,키위요거트스무디 (500ml),5500.0,새콤달콤 키위와 요거트가 만났다 키위스무디
MEN1947,RES0098,유자차 (500ml),4500.0,향긋함과 달콤함의 조화 ~ 유자가 껍질째 갈려 있어 술술 마시기 좋아요
MEN1948,RES0098,레몬차 (500ml),4500.0,수제청으로 만들어 더욱 맛있는 레몬차
MEN1949,RES0098,자몽차 (500ml),4500.0,수제청으로 만들어 더욱 맛있는 자몽차
MEN1950,RES0098,카모마일 (500ml),4000.0,꽃향을 중심으로 은은함이 퍼지는 대중적인 허브티
MEN1951,RES0098,얼그레이 (500ml),4000.0,홍차의 대표 얼그레이 티
MEN1952,RES0098,페퍼민트 (500ml),4000.0,깔끔하고 향긋한 페퍼민트 티
MEN1953,RES0098,카페라떼 (500ml),4500.0,깊은 풍미와 바디감을 가진 스페셜 블랜딩 원두를 사용한 카페아에만의 카페라떼
MEN1954,RES0098,말렌카 꿀케이크(호두),6000.0,깊고 진한 꿀케이크에 고소한 월넛의 향과 식감이 더해진 유럽 왕실 디저트
MEN1955,RES0098,말렌카 꿀케이크(코코아),6000.0,"쫀득쫀득한 허니도우와 고소한 캐러멜 크림, 리얼 코코아의 맛"
MEN1956,RES0098,앙버터 호두과자 (8p),7000.0,버터와 호두과자가 만났다 호두과자의 풍미를 더욱 살려주는 '앙~호두과자'
MEN1957,RES0098,앙버터 호두과자 (5p),4500.0,버터와 호두과자가 만났다 호두과자의 풍미를 더욱 살려주는 '앙~호두과자'
MEN1958,RES0098,감태 오란다,3000.0,(견과류 및 곡물 건과일에 대한 알러지가 있으신 분은 섭취를 피해주세요)
MEN1959,RES0098,'효소한끼' 다이어트 쉐이크(500ml),5000.0,한의사가 개발에 참여하고 필수 영양성분 및 효소까지 갖춘 건강한 다이어트 식사대용 쉐이크 '효소한끼'
MEN1960,RES0098,자색고구마라떼,5000.0,보랏빛 비주얼에 진한 고구마 맛으로 취향 제대로 저격인 달달한라떼
MEN1961,RES0098,떠먹는 뉴욕치즈 케이크,7000.0,뉴욕스타일의 찐한 치즈향이 느껴지는 케이크
MEN1962,RES0098,아이스 홍시,6500.0,사르르 녹는 식감과 입에 넣자마자 퍼지는 홍시의 달콤함이 일품인 아이스홍시!
MEN1963,RES0098,꿀밤라떼,6000.0,고소한 밤의 풍미와 꿀의 진한 달콤함을 느낄 수 있는 '꿀밤라떼'
MEN1964,RES0098,헤이즐넛 라떼 (500ml),5000.0,스페셜 블랜딩 원두에 헤이즐넛 시럽을 첨가한 라떼
MEN1965,RES0098,말렌카 페스츄리,6500.0,달콤한 크림과 벌꿀이 들어간 바삭바삭한 식감의 리얼 퍼프페스츄리 나폴레옹
MEN1966,RES0098,사이공 라떼 (HOT),6000.0,베트남 전통의 커피맛을 가져온 카페아에 시그니처 달콤한 따뜻한 연유라떼
MEN1967,RES0098,코코넛 스무디,5500.0,코코넛 밀크를 넣고 갈아 만든 진한 맛과 풍부한 향의 코코넛쉐이크
MEN1968,RES0098,청귤 민트티,5500.0,청귤의 상큼함과 페퍼민트의 청량함을 한잔에 담은 청귤민트티!
MEN1969,RES0098,빠삐코  쉐이크,5500.0,"모두가 아는 추억의 그맛, 국민 아이스크림  빠삐코를 쉐이크로 만나보세요"
MEN1970,RES0098,아이스크림 라떼  (Ice only & 500ml),6000.0,달달한 바닐라 아이스크림과 진하고 풍부한 에스프레소를 한잔에 담아 더 부드럽고 달콤한 아이스크림 라떼
MEN1971,RES0098,유자에이드,5500.0,향긋한 유자와 톡! 쏘는 탄산의 만남!
MEN1972,RES0098,오레오 케이크,6000.0,진한 다크 초콜렛 시트 사이에 오레오 크림을 샌드 부드러운 생크림을 더한 쿠키 앤 크림 케익
MEN1973,RES0098,돼지바쉐이크,6500.0,바삭한 오레오 쿠키와 새콤달콤한 딸기청이 함께~시원달콤하게 즐길 수 있는 '돼지바쉐이크'
MEN1974,RES0098,당근케이크,6000.0,정성스럽게 쌓아 올린 꾸덕한 시트 속 크림치즈와 당근& 호두의 조화
MEN1975,RES0098,바닐라라떼 (500ml),5000.0,스페셜 블랜딩 원두에 바닐라 시럽을 첨가한 라떼
MEN1976,RES0098,오렌지자몽에이드,6300.0,달콤한 오렌지에 쌉싸름한 자몽이 더해져 더욱더 상콤 달달하게 즐길 수 있는 에이드
MEN1977,RES0098,밀크쉐이크,6000.0,진한 우유의 맛이 어우러진 달달한 밀크쉐이크
MEN1978,RES0098,커피쉐이크,6000.0,더위를 사냥하는 맛! 커피쉐이크로 시원하게 더위를 사냥해보세요~!
MEN1979,RES0098,메로나쉐이크,6000.0,올 때 메로나~ 아이스크림보다 시원하고 더 맛있게 즐겨보세요~!
MEN1980,RES0098,햄치즈 샌드위치 단품,3500.0,햄치즈와 고구마무스의 단짠조합. 부드러운 모닝빵 피클을 한입씩 맛보며 조화로움을 더해주는 샌드위치
MEN1981,RES0098,햄치즈 샌드위치 세트,6500.0,햄치즈와 고구마무스의 단짠조합. 부드러운 모닝빵 피클을 한입씩 맛보며 조화로움을 더해주는 샌드위치
MEN1982,RES0098,떠먹는 티라미수,7500.0,마스카포네 치즈 크림과 진한 에스프레소가 촉촉하게 어우러진 이탈리안 떠먹는 무스 케이크
MEN1983,RES0098,카페모카 (500ml),5500.0,스페셜 블랜딩 원두에 초코시럽을 첨가한 카페모카
MEN1984,RES0098,카라멜마끼아또 (500ml),5500.0,스페셜 블랜딩 원두에 카라멜 시럽을 첨가한 카라멜 마끼야또
MEN1985,RES0098,레알 꿀라떼,5500.0,국내산 벌꿀의 진~한 향과 맛의 '레알 꿀라떼'
MEN1986,RES0099,한우소곱창,20000.0,국내산 한우 고소한곱맛이 일품입니다.
MEN1987,RES0099,한우 소대창,17000.0,톡톡터지는 고소한 한우대창
MEN1988,RES0099,김치콩나물국밥,7000.0,
MEN1989,RES0099,계란찜,3000.0,
MEN1990,RES0099,염통,12000.0,
MEN1991,RES0099,간천엽,12000.0,
MEN1992,RES0099,한우곱창전골세트,35000.0,한우곱창전골+ 육회100g
MEN1993,RES0099,육모세트,42000.0,한우곱창모듬 400g + 한우육회100g
MEN1994,RES0099,육곱세트,45000.0,한우소곱창 400g + 육회 100g
MEN1995,RES0099,특양구이,20000.0,
MEN1996,RES0099,김치볶음밥,3000.0,
MEN1997,RES0099,소주,4000.0,
MEN1998,RES0099,소 막창,17000.0,
MEN1999,RES0099,맥주,4000.0,
MEN2000,RES0099,음료,2000.0,
MEN2001,RES0099,모듬곱창,17000.0,한우곱창+막창+대창+염통
MEN2002,RES0099,양곱창모듬,18000.0,특양+한우곱창+막창+대창+염통
MEN2003,RES0099,한우곱창전골,30000.0,인기메뉴! 푸짐하고얼큰한 곱창전골
MEN2004,RES0099,육회한접시,17000.0,한우육회
MEN2005,RES0099,미니육회,12000.0,한우육회100g
MEN2006,RES0099,한우곱창 해장국,10000.0,
MEN2007,RES0099,한우육회비빔밥,10000.0,
